SEED,3402
1.6766398037128003,6.309373954240724,10.924869488657851,-0.07443726723453592,1.535560493264255,6.577392924285376,10.376908259269225,-0.07426466123641262,1.1956515749440741,6.4297384169414284,7.759446318400842,-0.08530275802006337
A2C,A2C,A2C_original,A2C,A2C_original,A2C,A2C_original,A2C_original,A2C_original,A2C_original,A2C_original,A2C,A2C,A2C,A2C,A2C_original,A2C_original,A2C_original
SEED,9391
0.8211060957156999,5.183138002346432,4.20378938056325,-0.050040632478440594,1.2773177918041283,5.494209227114769,7.101067148379059,-0.05327255875683323,0.8297030766990301,7.029901328424533,5.738577413853707,-0.08631459699849875
A2C_original,A2C,A2C,A2C_original,A2C,A2C_original,A2C,A2C_original,A2C_original,A2C,A2C_original,A2C_original,A2C_original,A2C,A2C_original,A2C_original,A2C_original,A2C_original
SEED,10672
1.001751307383124,7.08746824890726,7.081359874085313,-0.07623862430969086,1.404457467078255,6.816874312798104,9.781275153850721,-0.05723194695627587,0.9329002671731078,5.657944438419723,5.245767945638646,-0.08254939923373783
A2C_original,A2C_original,A2C,A2C,A2C_original,A2C_original,A2C_original,A2C,A2C,A2C,A2C,A2C_original,A2C,A2C,A2C,A2C,A2C,A2C_original
SEED,75927
0.9070709012551595,4.80017730368371,4.325782135434886,-0.0761333396105569,1.254628974827618,5.181874202148407,6.567698343883244,-0.05535648145515926,0.9127784208713274,5.072555913175483,4.599830555565143,-0.06964592306125728
A2C_original,A2C_original,A2C_original,A2C_original,A2C,A2C,A2C,A2C_original,A2C_original,A2C_original,A2C_original,A2C,A2C_original,A2C_original,A2C,A2C_original,A2C,A2C
SEED,90121
1.8026951566215217,6.833044561708683,12.830222824184379,-0.04902289077609079,1.6265316918217727,6.979032157046074,11.735069587370717,-0.06586244957009113,1.5292595743027704,5.325952975269285,8.323406510135367,-0.03162378103130847
A2C_original,A2C,A2C,A2C_original,A2C,A2C_original,A2C,A2C_original,A2C_original,A2C,A2C,A2C,A2C,A2C,A2C_original,A2C_original,A2C_original,A2C_original
SEED,4342
0.9888800602612273,6.459018080095645,6.366858458198643,-0.07683469246554775,1.1304166709356698,6.524811889875528,7.417783633568509,-0.06853362948447006,1.0954704222658922,8.517305318171454,9.371955751048922,-0.09793515991719626
A2C,A2C,A2C_original,A2C_original,A2C,A2C,A2C,A2C,A2C,A2C,A2C_original,A2C_original,A2C,A2C_original,A2C_original,A2C_original,A2C_original,A2C
